NU_INSCRICAO,NO_MUNICIPIO_RESIDENCIA,IDADE,SEXO,TP_ESTADO_CIVIL,RACA,TP_NACIONALIDADE,TP_ST_CONCLUSAO,ESCOLA,CO_ESCOLA,NO_MUNICIPIO_ESC,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,NOTA_CN,NOTA_CH,NOTA_LC,NOTA_MT,TP_LINGUA,TP_STATUS_REDACAO,COMP1,COMP2,COMP3,COMP4,COMP5,NOTA_REDACAO,INTERNET
"1,90E+11",Campinas,16,F,1,branca,1,3,não_respondeu,,,1,1,1,1,57.6,578.6,639.4,548.1,Inglês,1.0,160.0,200.0,160.0,160.0,200.0,880.0,Sim
"1,90E+11",Campinas,16,M,1,branca,1,3,não_respondeu,,,1,1,1,1,620.2,69.4,708.2,848.9,Inglês,1.0,160.0,200.0,200.0,200.0,200.0,960.0,Sim
"1,90E+11",Campinas,17,F,1,branca,1,3,não_respondeu,,,1,1,1,1,571.6,541.2,589.3,64.5,Inglês,1.0,160.0,120.0,140.0,160.0,160.0,740.0,Sim
"1,90E+11",Campinas,17,M,1,parda,1,3,não_respondeu,,,1,1,1,1,582.9,557.7,568.7,638.5,Inglês,1.0,120.0,180.0,160.0,160.0,140.0,760.0,Sim
"1,90E+11",Campinas,16,F,1,branca,1,3,não_respondeu,,,1,1,1,1,607.7,656.6,589.6,680.4,Inglês,1.0,140.0,140.0,160.0,140.0,180.0,760.0,Sim
"1,90E+11",Campinas,16,F,1,branca,1,3,não_respondeu,,,1,1,1,1,628.2,584.4,585.3,669.2,Inglês,1.0,120.0,120.0,120.0,100.0,100.0,560.0,Sim
"1,90E+11",Campinas,17,M,1,amarela,1,3,não_respondeu,,,1,1,1,1,586.7,623.7,60.3,673.2,Inglês,1.0,160.0,120.0,120.0,120.0,160.0,680.0,Sim
"1,90E+11",Campinas,16,F,1,branca,1,3,não_respondeu,,,1,1,1,1,390.8,346.7,466.1,476.7,Inglês,1.0,80.0,80.0,60.0,100.0,0.0,320.0,Sim
"1,90E+11",Campinas,16,F,1,preta,1,3,não_respondeu,,,1,1,1,1,537.4,571.2,559.3,651.8,Inglês,1.0,140.0,120.0,120.0,140.0,160.0,680.0,Sim
"1,90E+11",Campinas,18,M,1,parda,1,3,não_respondeu,,,1,1,1,1,424.4,504.8,462.7,607.9,Inglês,1.0,120.0,120.0,120.0,100.0,0.0,460.0,Sim
"1,90E+11",Campinas,16,F,1,branca,1,3,não_respondeu,,,1,1,1,1,453.1,457.1,486.9,527.8,Inglês,1.0,100.0,140.0,140.0,100.0,120.0,600.0,Sim
"1,90E+11",Campinas,16,M,1,parda,1,3,não_respondeu,,,1,1,1,1,581.8,585.8,558.2,596.3,Espanhol,1.0,160.0,140.0,160.0,120.0,180.0,760.0,Sim
"1,90E+11",Campinas,16,F,1,preta,1,3,não_respondeu,,,1,1,1,1,436.5,465.8,530.5,452.7,Inglês,1.0,120.0,120.0,140.0,120.0,140.0,640.0,Sim
"1,90E+11",Campinas,16,M,1,branca,1,3,não_respondeu,,,1,1,1,1,515.9,505.7,477.8,556.7,Inglês,1.0,120.0,120.0,160.0,120.0,200.0,720.0,Sim
"1,90E+11",Campinas,15,F,1,branca,1,3,não_respondeu,,,1,1,1,1,591.6,483.1,529.5,60.7,Inglês,1.0,160.0,180.0,160.0,160.0,200.0,860.0,Sim
"1,90E+11",Campinas,17,F,1,preta,1,3,não_respondeu,,,1,1,1,1,381.5,467.9,46.5,463.6,Inglês,1.0,120.0,120.0,100.0,120.0,40.0,500.0,Sim
"1,90E+11",Campinas,17,M,1,branca,1,3,não_respondeu,,,1,1,1,1,483.4,457.1,436.5,400.7,Espanhol,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Sim
"1,90E+11",Campinas,17,F,1,branca,1,3,não_respondeu,,,1,1,1,1,526.9,556.3,544.6,51.4,Inglês,1.0,120.0,120.0,100.0,100.0,60.0,500.0,Sim
"1,90E+11",Campinas,17,M,1,branca,1,3,não_respondeu,,,1,1,1,1,583.8,584.3,601.7,596.6,Espanhol,1.0,120.0,120.0,120.0,140.0,80.0,580.0,Sim
"1,90E+11",Campinas,16,M,1,branca,1,3,não_respondeu,,,1,1,1,1,566.3,546.5,52.4,591.6,Inglês,1.0,120.0,120.0,120.0,140.0,100.0,600.0,Sim
"1,90E+11",Campinas,16,M,1,branca,1,3,não_respondeu,,,1,1,1,1,586.6,533.6,492.2,699.9,Espanhol,1.0,120.0,120.0,140.0,180.0,120.0,680.0,Sim
"1,90E+11",Campinas,17,F,1,branca,1,3,não_respondeu,,,1,1,1,1,605.7,611.7,611.8,732.6,Inglês,1.0,120.0,120.0,140.0,140.0,140.0,660.0,Sim
"1,90E+11",Campinas,16,M,1,parda,1,3,não_respondeu,,,1,1,1,1,468.4,548.1,560.2,511.4,Inglês,1.0,120.0,120.0,120.0,120.0,80.0,560.0,Sim
"1,90E+11",Campinas,16,F,1,branca,1,3,não_respondeu,,,1,1,1,1,607.3,620.3,583.9,746.4,Inglês,1.0,160.0,180.0,160.0,160.0,140.0,800.0,Sim
"1,90E+11",Campinas,16,F,1,branca,2,3,não_respondeu,,,1,1,1,1,434.4,403.4,505.1,476.7,Inglês,1.0,120.0,120.0,120.0,120.0,100.0,580.0,Sim
"1,90E+11",Campinas,17,F,1,branca,1,3,não_respondeu,,,1,1,1,1,399.7,435.3,49.9,518.3,Espanhol,1.0,160.0,120.0,140.0,140.0,120.0,680.0,Sim
"1,90E+11",Campinas,17,M,1,branca,1,3,não_respondeu,,,1,1,1,1,573.1,60.2,57.4,711.1,Inglês,1.0,160.0,160.0,160.0,160.0,160.0,800.0,Sim
"1,90E+11",Campinas,17,M,1,nao_declarado,1,3,não_respondeu,,,1,1,1,1,579.7,523.5,567.7,614.8,Inglês,1.0,120.0,160.0,120.0,120.0,160.0,680.0,Sim
"1,90E+11",Campinas,17,F,1,branca,1,3,não_respondeu,,,1,1,1,1,536.8,602.7,601.9,695.9,Inglês,1.0,140.0,140.0,140.0,160.0,140.0,720.0,Sim
"1,90E+11",Campinas,19,F,1,branca,1,3,não_respondeu,,,1,1,1,1,568.1,563.7,577.1,61.0,Inglês,1.0,120.0,140.0,120.0,120.0,140.0,640.0,Sim
"1,90E+11",Campinas,17,F,1,parda,1,3,não_respondeu,,,1,1,1,1,501.9,59.2,531.3,536.6,Inglês,1.0,120.0,120.0,120.0,140.0,120.0,620.0,Sim
"1,90E+11",Campinas,17,F,1,branca,1,3,não_respondeu,,,1,1,1,1,518.6,573.8,542.9,596.3,Inglês,1.0,160.0,120.0,120.0,140.0,140.0,680.0,Não
"1,90E+11",Campinas,16,M,1,branca,1,3,não_respondeu,,,1,1,1,1,490.6,526.2,511.3,45.4,Inglês,1.0,140.0,120.0,120.0,140.0,120.0,640.0,Sim
"1,90E+11",Campinas,17,M,1,branca,1,3,não_respondeu,,,1,1,1,1,363.4,408.3,429.7,592.9,Espanhol,1.0,120.0,120.0,120.0,60.0,100.0,520.0,Sim
"1,90E+11",Campinas,16,F,0,branca,1,3,não_respondeu,,,1,1,1,1,608.4,647.1,616.5,684.8,Espanhol,1.0,120.0,120.0,120.0,120.0,160.0,640.0,Sim
"1,90E+11",Campinas,16,M,1,branca,1,3,não_respondeu,,,1,1,1,1,566.4,629.1,597.8,689.2,Inglês,1.0,160.0,120.0,140.0,160.0,100.0,680.0,Sim
"1,90E+11",Campinas,16,M,1,branca,1,3,não_respondeu,,,1,1,1,1,562.8,599.6,543.7,672.6,Inglês,1.0,120.0,120.0,120.0,120.0,140.0,620.0,Sim
"1,90E+11",Campinas,16,F,1,branca,1,3,não_respondeu,,,1,1,1,1,477.5,587.6,51.8,590.2,Inglês,1.0,120.0,120.0,100.0,120.0,100.0,560.0,Sim
"1,90E+11",Campinas,18,F,1,branca,1,3,não_respondeu,,,1,1,1,1,501.8,550.6,537.1,659.5,Inglês,1.0,140.0,140.0,140.0,120.0,100.0,640.0,Sim
"1,90E+11",Campinas,16,M,1,branca,1,3,não_respondeu,,,1,1,1,1,529.2,478.7,529.9,649.3,Inglês,1.0,120.0,120.0,120.0,140.0,120.0,620.0,Sim
"1,90E+11",Campinas,16,F,1,branca,1,3,não_respondeu,,,1,1,1,1,621.2,634.1,587.8,587.7,Inglês,1.0,160.0,180.0,160.0,160.0,160.0,820.0,Sim
"1,90E+11",Campinas,16,F,1,branca,1,3,não_respondeu,,,1,1,1,1,573.7,540.6,575.4,650.1,Inglês,1.0,160.0,120.0,160.0,160.0,200.0,800.0,Sim
"1,90E+11",Campinas,15,F,0,parda,1,3,não_respondeu,,,1,1,1,1,556.7,617.5,617.3,582.5,Inglês,1.0,120.0,120.0,140.0,160.0,160.0,700.0,Sim
"1,90E+11",Campinas,16,F,1,branca,1,3,não_respondeu,,,1,1,1,1,608.4,52.7,573.9,739.8,Inglês,1.0,160.0,160.0,180.0,160.0,100.0,760.0,Sim
"1,90E+11",Campinas,15,F,1,amarela,1,3,não_respondeu,,,1,1,1,1,550.4,630.1,622.2,781.8,Inglês,1.0,180.0,180.0,180.0,200.0,200.0,940.0,Sim
"1,90E+11",Campinas,16,F,1,branca,1,3,não_respondeu,,,1,1,1,1,547.8,576.5,586.5,665.6,Inglês,1.0,140.0,120.0,120.0,140.0,120.0,640.0,Sim
"1,90E+11",Campinas,17,F,1,branca,1,3,não_respondeu,,,1,1,1,1,579.8,612.5,570.5,794.4,Inglês,1.0,160.0,140.0,120.0,160.0,140.0,720.0,Sim
"1,90E+11",Campinas,17,F,1,branca,1,3,não_respondeu,,,1,1,1,1,456.6,461.7,497.3,568.5,Inglês,1.0,100.0,120.0,80.0,120.0,0.0,420.0,Sim
"1,90E+11",Campinas,17,F,1,branca,1,3,não_respondeu,,,1,1,1,1,528.5,571.9,554.6,608.5,Inglês,1.0,120.0,180.0,120.0,120.0,80.0,620.0,Sim
"1,90E+11",Campinas,17,F,1,branca,1,3,não_respondeu,,,1,1,1,1,516.9,500.9,572.4,640.3,Inglês,1.0,180.0,180.0,180.0,180.0,140.0,860.0,Sim
"1,90E+11",Campinas,16,M,1,branca,1,3,não_respondeu,,,1,1,1,1,443.5,573.1,554.2,696.2,Inglês,1.0,140.0,120.0,120.0,100.0,80.0,560.0,Sim
"1,90E+11",Campinas,17,F,1,parda,1,3,não_respondeu,,,1,1,1,1,60.5,504.4,590.2,535.5,Inglês,1.0,160.0,120.0,120.0,160.0,140.0,700.0,Sim
"1,90E+11",Campinas,16,F,1,branca,1,3,não_respondeu,,,1,1,1,1,617.1,635.6,634.6,716.5,Inglês,1.0,160.0,200.0,180.0,200.0,180.0,920.0,Sim
"1,90E+11",Campinas,16,F,1,branca,1,3,não_respondeu,,,1,1,1,1,557.5,583.5,595.3,597.8,Inglês,1.0,160.0,120.0,120.0,140.0,180.0,720.0,Sim
"1,90E+11",Campinas,16,F,1,branca,1,3,não_respondeu,,,1,1,1,1,645.8,648.2,61.6,687.3,Inglês,1.0,160.0,200.0,160.0,200.0,180.0,900.0,Sim
"1,90E+11",Campinas,17,F,1,branca,1,3,não_respondeu,,,1,1,1,1,551.9,515.7,530.6,631.6,Inglês,1.0,120.0,120.0,100.0,120.0,100.0,560.0,Sim
"1,90E+11",Campinas,17,M,1,branca,1,3,não_respondeu,,,1,1,1,1,402.6,579.3,54.2,709.9,Inglês,1.0,140.0,120.0,140.0,180.0,200.0,780.0,Sim
"1,90E+11",Campinas,17,F,1,parda,1,3,não_respondeu,,,1,1,1,1,38.6,525.6,50.5,45.4,Inglês,1.0,120.0,120.0,120.0,120.0,80.0,560.0,Sim
"1,90E+11",Campinas,16,F,1,branca,1,3,não_respondeu,,,1,1,1,1,59.9,601.5,545.6,698.7,Espanhol,1.0,160.0,140.0,180.0,200.0,200.0,880.0,Sim
"1,90E+11",Campinas,16,M,1,branca,1,3,não_respondeu,,,1,1,1,1,581.8,402.3,499.4,56.5,Inglês,1.0,80.0,120.0,80.0,60.0,40.0,380.0,Sim
"1,90E+11",Campinas,17,M,1,branca,1,3,não_respondeu,,,1,1,1,1,514.2,551.1,58.0,557.6,Inglês,1.0,100.0,120.0,120.0,120.0,160.0,620.0,Sim
"1,90E+11",Campinas,17,M,1,branca,1,3,não_respondeu,,,1,1,1,1,605.8,547.2,594.4,799.1,Inglês,1.0,120.0,120.0,120.0,160.0,120.0,640.0,Sim
"1,90E+11",Campinas,16,M,1,branca,1,3,não_respondeu,,,1,1,1,1,560.4,595.4,63.5,607.7,Inglês,1.0,160.0,180.0,160.0,200.0,200.0,900.0,Sim
"1,90E+11",Campinas,16,M,1,branca,1,3,não_respondeu,,,1,1,1,1,580.3,571.2,57.8,611.6,Inglês,1.0,160.0,120.0,120.0,160.0,160.0,720.0,Sim
"1,90E+11",Campinas,16,M,1,branca,1,3,não_respondeu,,,1,1,1,1,588.5,515.9,54.6,632.9,Inglês,1.0,120.0,100.0,120.0,120.0,120.0,580.0,Sim
"1,90E+11",Campinas,15,F,1,branca,1,3,não_respondeu,,,1,1,1,1,523.1,608.5,568.9,722.9,Inglês,1.0,160.0,100.0,140.0,160.0,120.0,680.0,Sim
"1,90E+11",Campinas,16,F,1,preta,1,3,não_respondeu,,,1,1,1,1,579.4,398.9,53.5,409.8,Inglês,1.0,120.0,120.0,120.0,120.0,100.0,580.0,Sim
"1,90E+11",Campinas,16,F,1,parda,1,3,não_respondeu,,,1,1,1,1,38.8,477.8,539.8,408.7,Inglês,1.0,120.0,40.0,40.0,120.0,0.0,320.0,Não
"1,90E+11",Campinas,16,F,1,branca,1,3,não_respondeu,,,1,1,1,1,575.9,50.5,54.2,652.5,Espanhol,1.0,120.0,80.0,120.0,120.0,100.0,540.0,Sim
"1,90E+11",Campinas,17,M,1,amarela,1,3,não_respondeu,,,1,1,1,1,583.4,610.9,607.8,606.3,Inglês,1.0,120.0,140.0,120.0,120.0,80.0,580.0,Sim
"1,90E+11",Campinas,17,M,1,branca,1,3,não_respondeu,,,1,1,1,1,399.8,38.5,518.6,449.2,Espanhol,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Sim
"1,90E+11",Campinas,16,M,1,branca,1,3,não_respondeu,,,1,1,1,1,590.9,581.8,553.5,677.9,Inglês,1.0,120.0,120.0,100.0,120.0,60.0,520.0,Sim
"1,90E+11",Campinas,18,F,1,branca,1,3,não_respondeu,,,1,1,1,1,505.8,498.3,483.4,441.3,Inglês,1.0,120.0,120.0,120.0,120.0,140.0,620.0,Sim
"1,90E+11",Campinas,15,M,1,branca,1,3,não_respondeu,,,1,1,1,1,631.8,667.8,60.4,797.3,Inglês,1.0,120.0,120.0,120.0,120.0,100.0,580.0,Sim
"1,90E+11",Campinas,16,F,1,branca,1,3,não_respondeu,,,1,1,1,1,370.4,526.2,528.4,405.6,Inglês,1.0,120.0,120.0,120.0,120.0,40.0,520.0,Sim
"1,90E+11",Campinas,17,F,1,branca,1,3,não_respondeu,,,1,1,1,1,546.4,601.7,573.7,619.8,Inglês,1.0,160.0,120.0,160.0,140.0,140.0,720.0,Sim
"1,90E+11",Campinas,16,M,1,branca,1,3,não_respondeu,,,1,1,1,1,601.6,607.7,52.5,760.4,Inglês,1.0,140.0,120.0,120.0,120.0,140.0,640.0,Sim
"1,90E+11",Campinas,17,M,1,branca,1,3,não_respondeu,,,1,1,1,1,512.1,500.4,541.1,440.4,Inglês,1.0,120.0,120.0,80.0,80.0,80.0,480.0,Sim
"1,90E+11",Campinas,15,M,1,branca,1,3,não_respondeu,,,1,1,1,1,515.1,618.4,593.5,685.1,Inglês,1.0,160.0,120.0,180.0,200.0,200.0,860.0,Sim
"1,90E+11",Campinas,16,M,1,branca,1,3,não_respondeu,,,1,1,1,1,399.9,344.6,442.6,543.5,Inglês,1.0,120.0,120.0,100.0,120.0,0.0,460.0,Sim
"1,90E+11",Campinas,15,F,1,branca,1,3,não_respondeu,,,1,1,1,1,625.9,64.0,595.7,701.5,Inglês,1.0,120.0,100.0,120.0,180.0,120.0,640.0,Sim
"1,90E+11",Campinas,16,M,1,branca,1,3,não_respondeu,,,1,1,1,1,541.6,573.7,52.5,634.8,Inglês,1.0,120.0,120.0,120.0,120.0,120.0,600.0,Sim
"1,90E+11",Campinas,16,F,1,parda,1,3,não_respondeu,,,1,1,1,1,43.5,507.5,511.4,549.5,Espanhol,1.0,100.0,120.0,120.0,140.0,120.0,600.0,Não
"1,90E+11",Campinas,18,F,1,branca,1,3,não_respondeu,,,1,1,1,1,576.1,606.4,613.8,679.1,Inglês,1.0,120.0,120.0,100.0,120.0,120.0,580.0,Sim
"1,90E+11",Campinas,17,F,1,parda,2,3,não_respondeu,,,1,1,1,1,489.5,374.4,541.4,578.8,Espanhol,1.0,140.0,120.0,140.0,120.0,20.0,540.0,Sim
"1,90E+11",Campinas,17,M,1,parda,2,3,não_respondeu,,,1,1,1,1,454.8,490.5,539.9,503.9,Inglês,1.0,120.0,120.0,120.0,120.0,100.0,580.0,Sim
"1,90E+11",Campinas,16,M,1,branca,1,3,não_respondeu,,,1,1,1,1,497.1,461.3,48.4,682.7,Inglês,1.0,120.0,120.0,120.0,100.0,0.0,460.0,Sim
"1,90E+11",Campinas,17,F,1,branca,1,3,não_respondeu,,,1,1,1,1,611.1,672.4,602.6,676.5,Inglês,1.0,160.0,200.0,180.0,160.0,200.0,900.0,Sim
"1,90E+11",Campinas,17,F,1,branca,1,3,não_respondeu,,,1,1,1,1,592.5,612.9,66.2,651.8,Inglês,1.0,140.0,140.0,120.0,120.0,160.0,680.0,Sim
"1,90E+11",Campinas,18,M,0,branca,1,3,não_respondeu,,,1,1,1,1,569.1,580.2,575.6,707.7,Inglês,1.0,120.0,120.0,140.0,120.0,100.0,600.0,Sim
"1,90E+11",Campinas,17,M,1,parda,1,3,não_respondeu,,,1,1,1,1,582.5,589.3,587.2,691.1,Inglês,1.0,120.0,160.0,120.0,120.0,140.0,660.0,Sim
"1,90E+11",Campinas,17,F,1,branca,1,3,não_respondeu,,,1,1,1,1,434.4,396.4,533.3,445.4,Inglês,1.0,160.0,120.0,160.0,140.0,180.0,760.0,Sim
"1,90E+11",Campinas,16,M,1,branca,1,3,não_respondeu,,,1,1,1,1,410.5,396.4,435.1,444.7,Espanhol,1.0,80.0,120.0,120.0,100.0,40.0,460.0,Sim
"1,90E+11",Campinas,16,M,1,branca,1,3,não_respondeu,,,1,1,1,1,649.6,651.8,630.1,81.0,Inglês,1.0,160.0,180.0,160.0,140.0,160.0,800.0,Sim
"1,90E+11",Campinas,17,M,1,branca,1,3,não_respondeu,,,1,1,1,1,471.2,385.5,491.4,505.1,Inglês,1.0,100.0,40.0,40.0,120.0,0.0,300.0,Sim
"1,90E+11",Campinas,16,M,1,branca,1,3,não_respondeu,,,1,1,1,1,438.1,547.8,536.3,511.3,Inglês,1.0,120.0,120.0,120.0,120.0,140.0,620.0,Sim
"1,90E+11",Campinas,16,F,1,branca,1,3,não_respondeu,,,1,1,1,1,544.9,532.6,568.4,520.6,Inglês,1.0,120.0,120.0,100.0,120.0,80.0,540.0,Sim
"1,90E+11",Campinas,17,M,1,branca,1,3,não_respondeu,,,1,1,1,1,458.6,506.7,519.9,38.4,Espanhol,1.0,100.0,120.0,100.0,120.0,60.0,500.0,Sim
"1,90E+11",Campinas,17,M,1,branca,1,3,não_respondeu,,,1,1,1,1,577.8,468.5,56.4,550.5,Espanhol,1.0,120.0,120.0,120.0,140.0,140.0,640.0,Sim
"1,90E+11",Campinas,15,F,1,branca,1,3,não_respondeu,,,1,1,1,1,595.5,537.5,576.1,518.1,Inglês,1.0,160.0,120.0,120.0,120.0,140.0,660.0,Sim
"1,90E+11",Campinas,16,F,1,branca,1,3,não_respondeu,,,1,1,1,1,529.2,562.6,564.9,679.7,Inglês,1.0,140.0,120.0,140.0,120.0,120.0,640.0,Sim
"1,90E+11",Campinas,15,M,1,branca,1,3,não_respondeu,,,1,1,1,1,672.5,694.9,583.3,794.2,Inglês,1.0,160.0,160.0,160.0,120.0,100.0,700.0,Sim
"1,90E+11",Campinas,16,F,1,branca,1,3,não_respondeu,,,1,1,1,1,473.7,549.7,568.8,477.1,Espanhol,1.0,140.0,120.0,120.0,120.0,140.0,640.0,Sim
"1,90E+11",Campinas,16,M,1,branca,1,3,não_respondeu,,,1,1,1,1,519.6,473.5,402.6,421.4,Inglês,1.0,120.0,120.0,120.0,120.0,80.0,560.0,Sim
"1,90E+11",Campinas,17,M,1,branca,1,3,não_respondeu,,,1,1,1,1,659.4,673.8,642.3,821.9,Inglês,1.0,160.0,120.0,160.0,120.0,140.0,700.0,Sim
"1,90E+11",Campinas,16,M,1,branca,1,3,não_respondeu,,,1,1,1,1,57.2,565.4,518.2,679.6,Inglês,1.0,140.0,200.0,160.0,160.0,180.0,840.0,Sim
"1,90E+11",Campinas,16,M,1,branca,1,3,não_respondeu,,,1,1,1,1,565.5,586.8,553.1,686.3,Inglês,1.0,140.0,200.0,160.0,140.0,120.0,760.0,Sim
"1,90E+11",Campinas,19,M,1,branca,1,3,não_respondeu,,,1,1,1,1,478.3,42.5,517.3,528.1,Inglês,1.0,120.0,140.0,120.0,120.0,80.0,580.0,Sim
"1,90E+11",Campinas,18,M,1,branca,1,3,não_respondeu,,,1,1,1,1,374.6,432.8,418.2,484.6,Inglês,1.0,80.0,40.0,40.0,80.0,0.0,240.0,Sim
"1,90E+11",Campinas,16,M,1,amarela,1,3,não_respondeu,,,1,1,1,1,649.1,625.5,594.6,83.3,Inglês,1.0,140.0,120.0,120.0,140.0,120.0,640.0,Sim
"1,90E+11",Campinas,17,M,1,branca,1,3,não_respondeu,,,1,1,1,1,550.4,589.8,579.1,685.5,Inglês,1.0,140.0,120.0,140.0,180.0,80.0,660.0,Sim
"1,90E+11",Campinas,15,M,1,branca,1,3,não_respondeu,,,1,1,1,1,556.7,564.9,547.8,673.5,Inglês,1.0,120.0,120.0,120.0,140.0,180.0,680.0,Sim
"1,90E+11",Campinas,17,F,1,branca,1,3,não_respondeu,,,1,1,1,1,624.4,613.3,605.3,793.3,Inglês,1.0,160.0,200.0,200.0,200.0,200.0,960.0,Sim
"1,90E+11",Campinas,18,F,1,branca,1,3,não_respondeu,,,1,1,1,1,410.9,448.9,554.5,560.6,Inglês,1.0,120.0,120.0,120.0,120.0,100.0,580.0,Sim
"1,90E+11",Campinas,17,F,1,parda,1,3,não_respondeu,,,1,1,1,1,413.2,481.6,548.6,49.2,Inglês,1.0,140.0,120.0,100.0,100.0,100.0,560.0,Sim
"1,90E+11",Campinas,17,M,1,branca,1,3,não_respondeu,,,1,1,1,1,538.4,568.1,577.8,593.3,Inglês,1.0,120.0,160.0,120.0,120.0,160.0,680.0,Sim
"1,90E+11",Campinas,16,M,1,preta,1,3,não_respondeu,,,1,1,1,1,512.2,559.2,55.6,600.7,Inglês,1.0,140.0,120.0,160.0,140.0,160.0,720.0,Sim
